2014-11-23 07:31:42,T17-VM01-Ubuntu32,-1,57
2014-11-23 07:31:42,T17-VM03-Ubuntu32,-1,-1
2014-11-23 07:31:43,T17-VM02-Ubuntu32,24,23
2014-11-23 07:31:43,T17-VM04-Ubuntu32,-1,-1
2014-11-23 07:31:48,T17-VM01-Ubuntu32,-1,57
2014-11-23 07:31:48,T17-VM03-Ubuntu32,-1,-1
2014-11-23 07:31:49,T17-VM04-Ubuntu32,-1,-1
2014-11-23 07:31:49,T17-VM02-Ubuntu32,24,23
2014-11-23 07:31:54,T17-VM03-Ubuntu32,-1,-1
2014-11-23 07:31:54,T17-VM01-Ubuntu32,-1,57
2014-11-23 07:31:54,T17-VM02-Ubuntu32,24,23
2014-11-23 07:31:54,T17-VM04-Ubuntu32,-1,-1
2014-11-23 07:32:00,T17-VM03-Ubuntu32,-1,-1
2014-11-23 07:32:00,T17-VM01-Ubuntu32,-1,57
2014-11-23 07:32:00,T17-VM04-Ubuntu32,-1,-1
2014-11-23 07:32:00,T17-VM02-Ubuntu32,24,23
2014-11-23 07:32:05,T17-VM03-Ubuntu32,-1,-1
2014-11-23 07:32:06,T17-VM01-Ubuntu32,-1,57
2014-11-23 07:32:06,T17-VM04-Ubuntu32,-1,-1
2014-11-23 07:32:06,T17-VM02-Ubuntu32,24,23
2014-11-23 07:32:11,T17-VM03-Ubuntu32,-1,-1
2014-11-23 07:32:11,T17-VM01-Ubuntu32,-1,57
2014-11-23 07:32:11,T17-VM04-Ubuntu32,-1,-1
2014-11-23 07:32:11,T17-VM02-Ubuntu32,24,23
2014-11-23 07:32:16,T17-VM03-Ubuntu32,-1,-1
2014-11-23 07:32:17,T17-VM01-Ubuntu32,-1,57
2014-11-23 07:32:17,T17-VM02-Ubuntu32,24,23
2014-11-23 07:32:17,T17-VM04-Ubuntu32,-1,-1
2014-11-23 07:32:22,T17-VM03-Ubuntu32,-1,-1
2014-11-23 07:32:22,T17-VM01-Ubuntu32,-1,57
2014-11-23 07:32:23,T17-VM04-Ubuntu32,-1,-1
2014-11-23 07:32:23,T17-VM02-Ubuntu32,24,23
2014-11-23 07:32:27,T17-VM03-Ubuntu32,-1,-1
2014-11-23 07:32:28,T17-VM01-Ubuntu32,-1,57
2014-11-23 07:32:28,T17-VM02-Ubuntu32,24,23
2014-11-23 07:32:28,T17-VM04-Ubuntu32,-1,-1
2014-11-23 07:32:33,T17-VM03-Ubuntu32,-1,-1
2014-11-23 07:32:34,T17-VM01-Ubuntu32,-1,57
2014-11-23 07:32:34,T17-VM02-Ubuntu32,24,23
2014-11-23 07:32:34,T17-VM04-Ubuntu32,-1,-1
2014-11-23 07:32:38,T17-VM03-Ubuntu32,-1,-1
2014-11-23 07:32:39,T17-VM01-Ubuntu32,-1,57
2014-11-23 07:32:40,T17-VM02-Ubuntu32,24,23
2014-11-23 07:32:40,T17-VM04-Ubuntu32,-1,-1
2014-11-23 07:32:43,T17-VM03-Ubuntu32,-1,-1
2014-11-23 07:32:45,T17-VM01-Ubuntu32,-1,57
2014-11-23 07:32:45,T17-VM02-Ubuntu32,24,23
2014-11-23 07:32:45,T17-VM04-Ubuntu32,-1,-1
2014-11-23 07:32:49,T17-VM03-Ubuntu32,-1,-1
2014-11-23 07:32:51,T17-VM01-Ubuntu32,-1,57
2014-11-23 07:32:51,T17-VM04-Ubuntu32,-1,-1
2014-11-23 07:32:51,T17-VM02-Ubuntu32,24,23
2014-11-23 07:32:54,T17-VM03-Ubuntu32,-1,-1
2014-11-23 07:32:56,T17-VM01-Ubuntu32,-1,57
2014-11-23 07:32:57,T17-VM04-Ubuntu32,-1,-1
2014-11-23 07:32:57,T17-VM02-Ubuntu32,24,23
2014-11-23 07:33:00,T17-VM03-Ubuntu32,-1,-1
2014-11-23 07:33:02,T17-VM01-Ubuntu32,-1,57
2014-11-23 07:33:02,T17-VM04-Ubuntu32,-1,-1
2014-11-23 07:33:02,T17-VM02-Ubuntu32,24,23
2014-11-23 07:33:05,T17-VM03-Ubuntu32,-1,-1
2014-11-23 07:33:07,T17-VM01-Ubuntu32,-1,57
2014-11-23 07:33:08,T17-VM02-Ubuntu32,24,23
2014-11-23 07:33:08,T17-VM04-Ubuntu32,-1,-1
2014-11-23 07:33:11,T17-VM03-Ubuntu32,-1,-1
2014-11-23 07:33:13,T17-VM01-Ubuntu32,-1,57
2014-11-23 07:33:13,T17-VM02-Ubuntu32,24,23
2014-11-23 07:33:13,T17-VM04-Ubuntu32,-1,-1
2014-11-23 07:33:16,T17-VM03-Ubuntu32,-1,-1
2014-11-23 07:33:19,T17-VM01-Ubuntu32,-1,57
2014-11-23 07:33:19,T17-VM02-Ubuntu32,24,23
2014-11-23 07:33:19,T17-VM04-Ubuntu32,-1,-1
2014-11-23 07:33:22,T17-VM03-Ubuntu32,-1,-1
2014-11-23 07:33:24,T17-VM01-Ubuntu32,-1,57
2014-11-23 07:33:25,T17-VM02-Ubuntu32,24,23
2014-11-23 07:33:25,T17-VM04-Ubuntu32,-1,-1
2014-11-23 07:33:27,T17-VM03-Ubuntu32,-1,-1
2014-11-23 07:33:30,T17-VM01-Ubuntu32,-1,57
2014-11-23 07:33:31,T17-VM04-Ubuntu32,-1,-1
2014-11-23 07:33:31,T17-VM02-Ubuntu32,24,23
2014-11-23 07:33:33,T17-VM03-Ubuntu32,-1,-1
2014-11-23 07:33:36,T17-VM01-Ubuntu32,-1,57
2014-11-23 07:33:36,T17-VM04-Ubuntu32,-1,-1
2014-11-23 07:33:36,T17-VM02-Ubuntu32,24,23
2014-11-23 07:33:38,T17-VM03-Ubuntu32,-1,-1
2014-11-23 07:33:42,T17-VM01-Ubuntu32,-1,57
2014-11-23 07:33:42,T17-VM02-Ubuntu32,24,23
2014-11-23 07:33:42,T17-VM04-Ubuntu32,-1,-1
2014-11-23 07:33:44,T17-VM03-Ubuntu32,-1,-1
2014-11-23 07:33:48,T17-VM01-Ubuntu32,-1,57
2014-11-23 07:33:48,T17-VM02-Ubuntu32,24,23
2014-11-23 07:33:48,T17-VM04-Ubuntu32,-1,-1
2014-11-23 07:33:50,T17-VM03-Ubuntu32,-1,-1
2014-11-23 07:33:53,T17-VM01-Ubuntu32,-1,57
2014-11-23 07:33:54,T17-VM02-Ubuntu32,24,23
2014-11-23 07:33:54,T17-VM04-Ubuntu32,-1,-1
2014-11-23 07:33:55,T17-VM03-Ubuntu32,-1,-1
2014-11-23 07:33:59,T17-VM01-Ubuntu32,-1,57
2014-11-23 07:33:59,T17-VM04-Ubuntu32,-1,-1
2014-11-23 07:33:59,T17-VM02-Ubuntu32,24,23
2014-11-23 07:34:01,T17-VM03-Ubuntu32,-1,-1
2014-11-23 07:34:04,T17-VM01-Ubuntu32,-1,57
2014-11-23 07:34:05,T17-VM02-Ubuntu32,24,23
2014-11-23 07:34:05,T17-VM04-Ubuntu32,-1,-1
2014-11-23 07:34:06,T17-VM03-Ubuntu32,-1,-1
2014-11-23 07:34:09,T17-VM01-Ubuntu32,-1,57
2014-11-23 07:34:11,T17-VM02-Ubuntu32,24,23
2014-11-23 07:34:11,T17-VM04-Ubuntu32,-1,-1
2014-11-23 07:34:11,T17-VM03-Ubuntu32,-1,-1
2014-11-23 07:34:15,T17-VM01-Ubuntu32,-1,57
2014-11-23 07:34:16,T17-VM02-Ubuntu32,24,23
2014-11-23 07:34:16,T17-VM04-Ubuntu32,-1,-1
2014-11-23 07:34:17,T17-VM03-Ubuntu32,-1,-1
2014-11-23 07:34:20,T17-VM01-Ubuntu32,-1,57
2014-11-23 07:34:22,T17-VM02-Ubuntu32,24,23
2014-11-23 07:34:22,T17-VM04-Ubuntu32,-1,-1
2014-11-23 07:34:22,T17-VM03-Ubuntu32,-1,-1
2014-11-23 07:34:27,T17-VM01-Ubuntu32,-1,57
2014-11-23 07:34:28,T17-VM04-Ubuntu32,-1,-1
2014-11-23 07:34:28,T17-VM02-Ubuntu32,24,23
2014-11-23 07:34:28,T17-VM03-Ubuntu32,-1,-1
2014-11-23 07:34:32,T17-VM01-Ubuntu32,-1,57
2014-11-23 07:34:33,T17-VM02-Ubuntu32,24,23
2014-11-23 07:34:33,T17-VM04-Ubuntu32,-1,-1
2014-11-23 07:34:33,T17-VM03-Ubuntu32,-1,-1
2014-11-23 07:34:38,T17-VM01-Ubuntu32,-1,57
2014-11-23 07:34:39,T17-VM03-Ubuntu32,-1,-1
2014-11-23 07:34:39,T17-VM02-Ubuntu32,24,23
2014-11-23 07:34:39,T17-VM04-Ubuntu32,-1,-1
2014-11-23 07:34:43,T17-VM01-Ubuntu32,-1,57
2014-11-23 07:34:45,T17-VM03-Ubuntu32,-1,-1
2014-11-23 07:34:45,T17-VM04-Ubuntu32,-1,-1
2014-11-23 07:34:45,T17-VM02-Ubuntu32,24,23
2014-11-23 07:34:49,T17-VM01-Ubuntu32,-1,57
2014-11-23 07:34:50,T17-VM03-Ubuntu32,-1,-1
2014-11-23 07:34:50,T17-VM04-Ubuntu32,-1,-1
2014-11-23 07:34:50,T17-VM02-Ubuntu32,24,23
2014-11-23 07:34:54,T17-VM01-Ubuntu32,-1,57
2014-11-23 07:34:56,T17-VM03-Ubuntu32,-1,-1
2014-11-23 07:34:56,T17-VM02-Ubuntu32,24,23
2014-11-23 07:52:47,T17-VM02-Ubuntu32,22,23,22,22,30
2014-11-23 07:52:47,T17-VM04-Ubuntu32,25,-1,-1,25,28
2014-11-23 07:52:47,T17-VM01-Ubuntu32,69,28,61,81,67
2014-11-23 07:52:47,T17-VM03-Ubuntu32,23,-1,-1,23,29
2014-11-23 07:52:53,T17-VM04-Ubuntu32,22,-1,-1,21,24
2014-11-23 07:52:54,T17-VM03-Ubuntu32,23,-1,-1,22,27
2014-11-23 07:52:54,T17-VM02-Ubuntu32,22,22,21,23,27
2014-11-23 07:52:54,T17-VM01-Ubuntu32,147,33,28,125,69
2014-11-23 07:52:59,T17-VM04-Ubuntu32,22,-1,-1,21,24
2014-11-23 07:52:59,T17-VM03-Ubuntu32,23,-1,-1,22,27
2014-11-23 07:52:59,T17-VM01-Ubuntu32,147,33,28,125,69
2014-11-23 07:53:00,T17-VM02-Ubuntu32,22,22,21,23,27
2014-11-23 07:53:05,T17-VM04-Ubuntu32,22,-1,-1,21,24
2014-11-23 07:53:06,T17-VM02-Ubuntu32,22,22,21,23,27
2014-11-23 07:53:06,T17-VM03-Ubuntu32,23,-1,-1,22,27
2014-11-23 07:53:06,T17-VM01-Ubuntu32,147,33,28,125,69
2014-11-23 07:53:10,T17-VM04-Ubuntu32,25,-1,-1,25,25
2014-11-23 07:53:11,T17-VM02-Ubuntu32,25,21,31,24,23
2014-11-23 07:53:11,T17-VM01-Ubuntu32,147,33,28,125,69
2014-11-23 07:53:11,T17-VM03-Ubuntu32,26,-1,-1,25,24
2014-11-23 07:53:16,T17-VM04-Ubuntu32,25,-1,-1,25,25
2014-11-23 07:53:17,T17-VM03-Ubuntu32,26,-1,-1,25,24
2014-11-23 07:53:17,T17-VM02-Ubuntu32,25,21,31,24,23
2014-11-23 07:53:17,T17-VM01-Ubuntu32,217,76,28,392,65
2014-11-23 07:53:21,T17-VM04-Ubuntu32,25,-1,-1,25,25
2014-11-23 07:53:23,T17-VM02-Ubuntu32,25,21,31,24,23
2014-11-23 07:53:23,T17-VM03-Ubuntu32,26,-1,-1,25,24
2014-11-23 07:53:23,T17-VM01-Ubuntu32,217,76,28,392,65
2014-11-23 07:53:27,T17-VM04-Ubuntu32,25,-1,-1,25,25
2014-11-23 07:53:28,T17-VM02-Ubuntu32,25,21,31,24,23
2014-11-23 07:53:29,T17-VM01-Ubuntu32,217,76,28,392,65
2014-11-23 07:53:29,T17-VM03-Ubuntu32,26,-1,-1,25,24
2014-11-23 07:53:33,T17-VM04-Ubuntu32,26,-1,-1,23,22
2014-11-23 07:53:34,T17-VM02-Ubuntu32,23,21,21,22,23
2014-11-23 07:53:34,T17-VM03-Ubuntu32,23,-1,-1,24,28
2014-11-23 07:53:34,T17-VM01-Ubuntu32,167,82,29,860,64
2014-11-23 07:53:38,T17-VM04-Ubuntu32,26,-1,-1,23,22
2014-11-23 07:53:40,T17-VM02-Ubuntu32,23,21,21,22,23
2014-11-23 07:53:40,T17-VM01-Ubuntu32,167,82,29,860,64
2014-11-23 07:53:40,T17-VM03-Ubuntu32,23,-1,-1,24,28
2014-11-23 07:53:43,T17-VM04-Ubuntu32,26,-1,-1,23,22
2014-11-23 07:53:45,T17-VM02-Ubuntu32,23,21,21,22,23
2014-11-23 07:53:45,T17-VM01-Ubuntu32,167,82,29,860,64
2014-11-23 07:53:46,T17-VM03-Ubuntu32,23,-1,-1,24,28
2014-11-23 07:53:49,T17-VM04-Ubuntu32,26,-1,-1,23,22
2014-11-23 07:53:51,T17-VM02-Ubuntu32,22,24,25,23,25
2014-11-23 07:53:51,T17-VM03-Ubuntu32,23,-1,-1,23,27
2014-11-23 07:53:51,T17-VM01-Ubuntu32,167,82,29,860,64
2014-11-23 07:53:54,T17-VM04-Ubuntu32,21,-1,-1,24,27
2014-11-23 07:53:56,T17-VM02-Ubuntu32,22,24,25,23,25
2014-11-23 07:53:57,T17-VM01-Ubuntu32,299,83,28,78,82
2014-11-23 07:53:57,T17-VM03-Ubuntu32,23,-1,-1,23,27
2014-11-23 07:54:00,T17-VM04-Ubuntu32,21,-1,-1,24,27
2014-11-23 07:54:02,T17-VM02-Ubuntu32,22,24,25,23,25
2014-11-23 07:54:02,T17-VM01-Ubuntu32,299,83,28,78,82
2014-11-23 07:54:02,T17-VM03-Ubuntu32,23,-1,-1,23,27
2014-11-23 07:54:05,T17-VM04-Ubuntu32,21,-1,-1,24,27
2014-11-23 07:54:07,T17-VM02-Ubuntu32,22,24,25,23,25
2014-11-23 07:54:08,T17-VM03-Ubuntu32,23,-1,-1,23,27
2014-11-23 07:54:08,T17-VM01-Ubuntu32,299,83,28,78,82
2014-11-23 07:54:11,T17-VM04-Ubuntu32,24,-1,-1,23,29
2014-11-23 07:54:12,T17-VM02-Ubuntu32,30,25,23,23,25
2014-11-23 07:54:13,T17-VM03-Ubuntu32,26,-1,-1,24,25
2014-11-23 07:54:13,T17-VM01-Ubuntu32,183,31,27,964,84
2014-11-23 07:54:16,T17-VM04-Ubuntu32,24,-1,-1,23,29
2014-11-23 07:54:18,T17-VM02-Ubuntu32,30,25,23,23,25
2014-11-23 07:54:19,T17-VM03-Ubuntu32,26,-1,-1,24,25
2014-11-23 07:54:19,T17-VM01-Ubuntu32,183,31,27,964,84
2014-11-23 07:54:22,T17-VM04-Ubuntu32,24,-1,-1,23,29
2014-11-23 07:54:23,T17-VM02-Ubuntu32,30,25,23,23,25
2014-11-23 07:54:25,T17-VM03-Ubuntu32,26,-1,-1,24,25
2014-11-23 07:54:25,T17-VM01-Ubuntu32,183,31,27,964,84
2014-11-23 07:54:28,T17-VM04-Ubuntu32,24,-1,-1,23,29
2014-11-23 07:54:29,T17-VM02-Ubuntu32,30,25,23,23,25
2014-11-23 07:54:30,T17-VM03-Ubuntu32,24,-1,-1,24,28
2014-11-23 07:54:30,T17-VM01-Ubuntu32,183,31,27,964,84
2014-11-23 07:54:33,T17-VM04-Ubuntu32,25,-1,-1,25,51
2014-11-23 07:54:34,T17-VM02-Ubuntu32,25,22,23,24,24
2014-11-23 07:54:36,T17-VM03-Ubuntu32,24,-1,-1,24,28
2014-11-23 07:54:36,T17-VM01-Ubuntu32,135,29,55,115,72
2014-11-23 07:54:39,T17-VM04-Ubuntu32,25,-1,-1,25,51
2014-11-23 07:54:39,T17-VM02-Ubuntu32,25,22,23,24,24
2014-11-23 07:54:42,T17-VM03-Ubuntu32,24,-1,-1,24,28
2014-11-23 07:54:42,T17-VM01-Ubuntu32,135,29,55,115,72
2014-11-23 07:54:44,T17-VM04-Ubuntu32,25,-1,-1,25,51
2014-11-23 07:54:45,T17-VM02-Ubuntu32,25,22,23,24,24
2014-11-23 07:54:47,T17-VM03-Ubuntu32,24,-1,-1,24,28
2014-11-23 07:54:48,T17-VM01-Ubuntu32,135,29,55,115,72
2014-11-23 07:54:50,T17-VM04-Ubuntu32,21,-1,-1,21,28
2014-11-23 07:54:51,T17-VM02-Ubuntu32,22,23,20,22,26
2014-11-23 07:54:53,T17-VM01-Ubuntu32,159,66,33,77,73
2014-11-23 07:54:53,T17-VM03-Ubuntu32,23,-1,-1,24,33
2014-11-23 07:54:58,T17-VM04-Ubuntu32,21,-1,-1,21,28
2014-11-23 07:54:58,T17-VM02-Ubuntu32,22,23,20,22,26
2014-11-23 07:55:00,T17-VM03-Ubuntu32,23,-1,-1,24,33
2014-11-23 07:55:01,T17-VM01-Ubuntu32,159,66,33,77,73
2014-11-23 07:55:06,T17-VM02-Ubuntu32,22,23,20,22,26
2014-11-23 07:55:07,T17-VM04-Ubuntu32,21,-1,-1,21,28
2014-11-23 07:55:08,T17-VM03-Ubuntu32,23,-1,-1,24,33
2014-11-23 07:55:08,T17-VM01-Ubuntu32,159,66,33,77,73
2014-11-23 07:55:18,T17-VM02-Ubuntu32,24,21,21,24,32
2014-11-23 07:55:18,T17-VM01-Ubuntu32,77,43,30,119,99
2014-11-23 07:55:18,T17-VM03-Ubuntu32,24,-1,-1,26,24
2014-11-23 07:55:19,T17-VM04-Ubuntu32,24,-1,-1,25,24
2014-11-23 07:55:26,T17-VM03-Ubuntu32,24,-1,-1,26,24
2014-11-23 07:55:26,T17-VM04-Ubuntu32,24,-1,-1,25,24
2014-11-23 07:55:26,T17-VM01-Ubuntu32,77,43,30,119,99
2014-11-23 07:55:26,T17-VM02-Ubuntu32,24,21,21,24,32
2014-11-23 07:55:34,T17-VM04-Ubuntu32,25,-1,-1,29,23
2014-11-23 07:55:34,T17-VM03-Ubuntu32,23,-1,-1,27,22
2014-11-23 07:55:35,T17-VM01-Ubuntu32,65,29,28,103,69
2014-11-23 07:55:35,T17-VM02-Ubuntu32,23,23,21,26,22
2014-11-23 07:55:43,T17-VM02-Ubuntu32,23,23,21,26,22
2014-11-23 07:55:43,T17-VM01-Ubuntu32,65,29,28,103,69
2014-11-23 07:55:45,T17-VM03-Ubuntu32,23,-1,-1,27,22
2014-11-23 07:55:45,T17-VM04-Ubuntu32,25,-1,-1,29,23
2014-11-23 07:55:54,T17-VM02-Ubuntu32,22,25,21,25,23
2014-11-23 07:55:54,T17-VM03-Ubuntu32,24,-1,-1,24,22
2014-11-23 07:55:54,T17-VM01-Ubuntu32,63,30,58,93,76
2014-11-23 07:55:55,T17-VM04-Ubuntu32,22,-1,-1,24,47
2014-11-23 07:56:00,T17-VM02-Ubuntu32,22,25,21,25,23
2014-11-23 07:56:01,T17-VM03-Ubuntu32,24,-1,-1,24,22
2014-11-23 07:56:01,T17-VM04-Ubuntu32,22,-1,-1,24,47
2014-11-23 07:56:01,T17-VM01-Ubuntu32,63,30,58,93,76
2014-11-23 07:56:06,T17-VM02-Ubuntu32,22,25,21,25,23
2014-11-23 07:56:06,T17-VM03-Ubuntu32,24,-1,-1,24,22
2014-11-23 07:56:07,T17-VM01-Ubuntu32,63,30,58,93,76
2014-11-23 07:56:07,T17-VM04-Ubuntu32,22,-1,-1,24,47
2014-11-23 07:56:12,T17-VM03-Ubuntu32,27,-1,-1,29,24
2014-11-23 07:56:13,T17-VM02-Ubuntu32,26,23,20,29,31
2014-11-23 07:56:13,T17-VM01-Ubuntu32,70,52,44,75,116
2014-11-23 07:56:13,T17-VM04-Ubuntu32,26,-1,-1,31,24
2014-11-23 07:56:18,T17-VM03-Ubuntu32,27,-1,-1,29,24
2014-11-23 07:56:19,T17-VM02-Ubuntu32,26,23,20,29,31
2014-11-23 07:56:19,T17-VM04-Ubuntu32,26,-1,-1,31,24
2014-11-23 07:56:19,T17-VM01-Ubuntu32,70,52,44,75,116
2014-11-23 07:56:24,T17-VM03-Ubuntu32,27,-1,-1,29,24
2014-11-23 07:56:25,T17-VM02-Ubuntu32,26,23,20,29,31
2014-11-23 07:56:25,T17-VM01-Ubuntu32,70,52,44,75,116
2014-11-23 07:56:25,T17-VM04-Ubuntu32,26,-1,-1,31,24
2014-11-23 07:56:29,T17-VM03-Ubuntu32,27,-1,-1,29,24
2014-11-23 07:56:30,T17-VM02-Ubuntu32,23,21,29,31,27
2014-11-23 07:56:31,T17-VM01-Ubuntu32,70,52,44,75,116
2014-11-23 07:56:31,T17-VM04-Ubuntu32,25,-1,-1,33,24
2014-11-23 07:56:35,T17-VM03-Ubuntu32,25,-1,-1,33,24
2014-11-23 07:56:36,T17-VM02-Ubuntu32,23,21,29,31,27
2014-11-23 07:56:36,T17-VM01-Ubuntu32,69,69,106,94,86
2014-11-23 07:56:37,T17-VM04-Ubuntu32,25,-1,-1,33,24
2014-11-23 07:56:40,T17-VM03-Ubuntu32,25,-1,-1,33,24
2014-11-23 07:56:41,T17-VM02-Ubuntu32,23,21,29,31,27
2014-11-23 07:56:42,T17-VM04-Ubuntu32,25,-1,-1,33,24
2014-11-23 07:56:42,T17-VM01-Ubuntu32,69,69,106,94,86
2014-11-23 07:56:46,T17-VM03-Ubuntu32,25,-1,-1,33,24
2014-11-23 07:56:47,T17-VM02-Ubuntu32,23,21,29,31,27
2014-11-23 07:56:48,T17-VM04-Ubuntu32,25,-1,-1,33,24
2014-11-23 07:56:48,T17-VM01-Ubuntu32,69,69,106,94,86
2014-11-23 07:56:51,T17-VM03-Ubuntu32,25,-1,-1,29,27
2014-11-23 07:56:52,T17-VM02-Ubuntu32,24,22,25,30,23
2014-11-23 07:56:53,T17-VM01-Ubuntu32,85,65,32,67,127
2014-11-23 07:56:53,T17-VM04-Ubuntu32,23,-1,-1,28,27
2014-11-23 07:56:56,T17-VM03-Ubuntu32,25,-1,-1,29,27
2014-11-23 07:56:58,T17-VM02-Ubuntu32,24,22,25,30,23
2014-11-23 07:56:59,T17-VM01-Ubuntu32,85,65,32,67,127
2014-11-23 07:56:59,T17-VM04-Ubuntu32,23,-1,-1,28,27
2014-11-23 07:57:02,T17-VM03-Ubuntu32,25,-1,-1,29,27
